geo_level,geo_code,geo_name,date_monday,year_iso,week_iso_num,pathogen,pathogentype,pathogensubtype,indicator,survtype,indicator_kind,value
FR,FR,France,2018-03-19,2018,12,Influenza,Influenza,,deaths,non-sentinel,count,26.0
FR,FR,France,2018-03-19,2018,12,Influenza,Influenza,,ICUadmissions,non-sentinel,count,136.0
FR,FR,France,2018-03-26,2018,13,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,114.0
FR,FR,France,2018-03-26,2018,13,Influenza,Influenza,,deaths,non-sentinel,count,8.0
FR,FR,France,2018-03-19,2018,12,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,136.0
FR,FR,France,2018-03-26,2018,13,Influenza,Influenza,,ICUadmissions,non-sentinel,count,114.0
FR,FR,France,2018-04-02,2018,14,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,72.0
FR,FR,France,2018-04-02,2018,14,Influenza,Influenza,,deaths,non-sentinel,count,4.0
FR,FR,France,2018-04-02,2018,14,Influenza,Influenza,,ICUadmissions,non-sentinel,count,72.0
FR,FR,France,2018-03-05,2018,10,Influenza,Influenza,,deaths,non-sentinel,count,64.0
FR,FR,France,2018-03-05,2018,10,Influenza,Influenza,,ICUadmissions,non-sentinel,count,412.0
FR,FR,France,2018-03-12,2018,11,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,242.0
FR,FR,France,2018-03-12,2018,11,Influenza,Influenza,,deaths,non-sentinel,count,26.0
FR,FR,France,2018-03-12,2018,11,Influenza,Influenza,,ICUadmissions,non-sentinel,count,242.0
FR,FR,France,2016-01-18,2016,3,Influenza,Influenza,,deaths,non-sentinel,count,16.0
FR,FR,France,2016-01-18,2016,3,Influenza,Influenza,,ICUadmissions,non-sentinel,count,48.0
FR,FR,France,2016-01-25,2016,4,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,70.0
FR,FR,France,2016-01-25,2016,4,Influenza,Influenza,,deaths,non-sentinel,count,14.0
FR,FR,France,2016-01-25,2016,4,Influenza,Influenza,,ICUadmissions,non-sentinel,count,70.0
FR,FR,France,2016-02-01,2016,5,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,104.0
FR,FR,France,2016-02-01,2016,5,Influenza,Influenza,,deaths,non-sentinel,count,18.0
FR,FR,France,2016-01-18,2016,3,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,48.0
FR,FR,France,2015-12-21,2015,52,Influenza,Influenza,,ICUadmissions,non-sentinel,count,18.0
FR,FR,France,2015-12-28,2015,53,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,14.0
FR,FR,France,2015-12-28,2015,53,Influenza,Influenza,,deaths,non-sentinel,count,2.0
FR,FR,France,2015-12-28,2015,53,Influenza,Influenza,,ICUadmissions,non-sentinel,count,14.0
FR,FR,France,2016-01-04,2016,1,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,10.0
FR,FR,France,2016-01-04,2016,1,Influenza,Influenza,,ICUadmissions,non-sentinel,count,10.0
FR,FR,France,2016-01-11,2016,2,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,28.0
FR,FR,France,2016-01-11,2016,2,Influenza,Influenza,,deaths,non-sentinel,count,6.0
FR,FR,France,2016-01-11,2016,2,Influenza,Influenza,,ICUadmissions,non-sentinel,count,28.0
FR,FR,France,2016-02-01,2016,5,Influenza,Influenza,,ICUadmissions,non-sentinel,count,104.0
FR,FR,France,2016-02-15,2016,7,Influenza,Influenza,,ICUadmissions,non-sentinel,count,186.0
FR,FR,France,2016-02-22,2016,8,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,196.0
FR,FR,France,2016-02-22,2016,8,Influenza,Influenza,,deaths,non-sentinel,count,40.0
FR,FR,France,2016-02-22,2016,8,Influenza,Influenza,,ICUadmissions,non-sentinel,count,196.0
FR,FR,France,2016-02-29,2016,9,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,226.0
FR,FR,France,2015-12-21,2015,52,Influenza,Influenza,,deaths,non-sentinel,count,2.0
FR,FR,France,2016-02-15,2016,7,Influenza,Influenza,,deaths,non-sentinel,count,46.0
FR,FR,France,2016-02-08,2016,6,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,124.0
FR,FR,France,2016-02-08,2016,6,Influenza,Influenza,,deaths,non-sentinel,count,18.0
FR,FR,France,2016-02-08,2016,6,Influenza,Influenza,,ICUadmissions,non-sentinel,count,124.0
FR,FR,France,2016-02-15,2016,7,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,186.0
FR,FR,France,2015-12-21,2015,52,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,18.0
FR,FR,France,2015-03-02,2015,10,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,162.0
FR,FR,France,2015-03-02,2015,10,Influenza,Influenza,,deaths,non-sentinel,count,22.0
FR,FR,France,2015-03-02,2015,10,Influenza,Influenza,,ICUadmissions,non-sentinel,count,162.0
FR,FR,France,2015-02-23,2015,9,Influenza,Influenza,,ICUadmissions,non-sentinel,count,350.0
FR,FR,France,2015-03-09,2015,11,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,108.0
FR,FR,France,2015-03-09,2015,11,Influenza,Influenza,,deaths,non-sentinel,count,12.0
FR,FR,France,2015-03-09,2015,11,Influenza,Influenza,,ICUadmissions,non-sentinel,count,108.0
FR,FR,France,2015-03-16,2015,12,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,68.0
FR,FR,France,2015-02-16,2015,8,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,460.0
FR,FR,France,2015-02-16,2015,8,Influenza,Influenza,,deaths,non-sentinel,count,82.0
FR,FR,France,2015-02-16,2015,8,Influenza,Influenza,,ICUadmissions,non-sentinel,count,460.0
FR,FR,France,2015-02-23,2015,9,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,350.0
FR,FR,France,2015-02-23,2015,9,Influenza,Influenza,,deaths,non-sentinel,count,56.0
FR,FR,France,2016-02-29,2016,9,Influenza,Influenza,,deaths,non-sentinel,count,46.0
FR,FR,France,2015-03-16,2015,12,Influenza,Influenza,,deaths,non-sentinel,count,6.0
FR,FR,France,2015-04-06,2015,15,Influenza,Influenza,,ICUadmissions,non-sentinel,count,8.0
FR,FR,France,2015-10-12,2015,42,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,2.0
FR,FR,France,2015-10-12,2015,42,Influenza,Influenza,,deaths,non-sentinel,count,2.0
FR,FR,France,2015-10-12,2015,42,Influenza,Influenza,,ICUadmissions,non-sentinel,count,2.0
FR,FR,France,2015-10-26,2015,44,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,2.0
FR,FR,France,2015-10-26,2015,44,Influenza,Influenza,,ICUadmissions,non-sentinel,count,2.0
FR,FR,France,2015-11-30,2015,49,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,6.0
FR,FR,France,2015-11-30,2015,49,Influenza,Influenza,,ICUadmissions,non-sentinel,count,6.0
FR,FR,France,2015-12-07,2015,50,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,4.0
FR,FR,France,2015-12-07,2015,50,Influenza,Influenza,,deaths,non-sentinel,count,2.0
FR,FR,France,2015-12-07,2015,50,Influenza,Influenza,,ICUadmissions,non-sentinel,count,4.0
FR,FR,France,2015-12-14,2015,51,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,4.0
FR,FR,France,2015-12-14,2015,51,Influenza,Influenza,,ICUadmissions,non-sentinel,count,4.0
FR,FR,France,2015-04-06,2015,15,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,8.0
FR,FR,France,2015-03-16,2015,12,Influenza,Influenza,,ICUadmissions,non-sentinel,count,68.0
FR,FR,France,2015-03-23,2015,13,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,32.0
FR,FR,France,2015-03-23,2015,13,Influenza,Influenza,,deaths,non-sentinel,count,2.0
FR,FR,France,2015-03-23,2015,13,Influenza,Influenza,,ICUadmissions,non-sentinel,count,32.0
FR,FR,France,2015-03-30,2015,14,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,20.0
FR,FR,France,2015-03-30,2015,14,Influenza,Influenza,,deaths,non-sentinel,count,4.0
FR,FR,France,2015-03-30,2015,14,Influenza,Influenza,,ICUadmissions,non-sentinel,count,20.0
FR,FR,France,2016-12-05,2016,49,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,62.0
FR,FR,France,2016-12-05,2016,49,Influenza,Influenza,,deaths,non-sentinel,count,12.0
FR,FR,France,2016-12-05,2016,49,Influenza,Influenza,,ICUadmissions,non-sentinel,count,62.0
FR,FR,France,2016-12-12,2016,50,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,174.0
FR,FR,France,2016-12-12,2016,50,Influenza,Influenza,,deaths,non-sentinel,count,22.0
FR,FR,France,2016-12-12,2016,50,Influenza,Influenza,,ICUadmissions,non-sentinel,count,174.0
FR,FR,France,2016-12-19,2016,51,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,362.0
FR,FR,France,2016-11-28,2016,48,Influenza,Influenza,,ICUadmissions,non-sentinel,count,26.0
FR,FR,France,2016-10-31,2016,44,Influenza,Influenza,,ICUadmissions,non-sentinel,count,6.0
FR,FR,France,2016-11-07,2016,45,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,18.0
FR,FR,France,2016-11-07,2016,45,Influenza,Influenza,,deaths,non-sentinel,count,2.0
FR,FR,France,2016-11-07,2016,45,Influenza,Influenza,,ICUadmissions,non-sentinel,count,18.0
FR,FR,France,2016-11-14,2016,46,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,4.0
FR,FR,France,2016-11-14,2016,46,Influenza,Influenza,,ICUadmissions,non-sentinel,count,4.0
FR,FR,France,2016-11-21,2016,47,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,10.0
FR,FR,France,2016-11-21,2016,47,Influenza,Influenza,,deaths,non-sentinel,count,4.0
FR,FR,France,2016-11-21,2016,47,Influenza,Influenza,,ICUadmissions,non-sentinel,count,10.0
FR,FR,France,2016-11-28,2016,48,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,26.0
FR,FR,France,2016-10-31,2016,44,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,6.0
FR,FR,France,2016-12-19,2016,51,Influenza,Influenza,,deaths,non-sentinel,count,58.0
FR,FR,France,2017-01-02,2017,1,Influenza,Influenza,,ICUadmissions,non-sentinel,count,412.0
FR,FR,France,2017-01-09,2017,2,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,284.0
FR,FR,France,2017-01-09,2017,2,Influenza,Influenza,,deaths,non-sentinel,count,58.0
FR,FR,France,2017-01-09,2017,2,Influenza,Influenza,,ICUadmissions,non-sentinel,count,284.0
FR,FR,France,2017-01-16,2017,3,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,202.0
FR,FR,France,2017-01-16,2017,3,Influenza,Influenza,,deaths,non-sentinel,count,38.0
FR,FR,France,2017-01-02,2017,1,Influenza,Influenza,,deaths,non-sentinel,count,86.0
FR,FR,France,2016-12-19,2016,51,Influenza,Influenza,,ICUadmissions,non-sentinel,count,362.0
FR,FR,France,2016-12-26,2016,52,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,516.0
FR,FR,France,2016-12-26,2016,52,Influenza,Influenza,,deaths,non-sentinel,count,90.0
FR,FR,France,2016-12-26,2016,52,Influenza,Influenza,,ICUadmissions,non-sentinel,count,516.0
FR,FR,France,2017-01-02,2017,1,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,412.0
FR,FR,France,2016-10-17,2016,42,Influenza,Influenza,,ICUadmissions,non-sentinel,count,2.0
FR,FR,France,2016-03-14,2016,11,Influenza,Influenza,,ICUadmissions,non-sentinel,count,202.0
FR,FR,France,2016-03-21,2016,12,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,252.0
FR,FR,France,2016-03-21,2016,12,Influenza,Influenza,,deaths,non-sentinel,count,48.0
FR,FR,France,2016-03-21,2016,12,Influenza,Influenza,,ICUadmissions,non-sentinel,count,252.0
FR,FR,France,2016-03-28,2016,13,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,244.0
FR,FR,France,2016-03-28,2016,13,Influenza,Influenza,,deaths,non-sentinel,count,36.0
FR,FR,France,2016-03-14,2016,11,Influenza,Influenza,,deaths,non-sentinel,count,36.0
FR,FR,France,2016-02-29,2016,9,Influenza,Influenza,,ICUadmissions,non-sentinel,count,226.0
FR,FR,France,2016-03-07,2016,10,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,222.0
FR,FR,France,2016-03-07,2016,10,Influenza,Influenza,,deaths,non-sentinel,count,26.0
FR,FR,France,2016-03-07,2016,10,Influenza,Influenza,,ICUadmissions,non-sentinel,count,222.0
FR,FR,France,2016-03-14,2016,11,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,202.0
FR,FR,France,2016-03-28,2016,13,Influenza,Influenza,,ICUadmissions,non-sentinel,count,244.0
FR,FR,France,2016-04-18,2016,16,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,26.0
FR,FR,France,2016-04-18,2016,16,Influenza,Influenza,,ICUadmissions,non-sentinel,count,26.0
FR,FR,France,2016-04-25,2016,17,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,10.0
FR,FR,France,2016-04-25,2016,17,Influenza,Influenza,,deaths,non-sentinel,count,2.0
FR,FR,France,2016-04-25,2016,17,Influenza,Influenza,,ICUadmissions,non-sentinel,count,10.0
FR,FR,France,2016-10-03,2016,40,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,2.0
FR,FR,France,2016-10-03,2016,40,Influenza,Influenza,,ICUadmissions,non-sentinel,count,2.0
FR,FR,France,2016-10-10,2016,41,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,2.0
FR,FR,France,2016-10-10,2016,41,Influenza,Influenza,,ICUadmissions,non-sentinel,count,2.0
FR,FR,France,2016-10-17,2016,42,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,2.0
FR,FR,France,2016-04-11,2016,15,Influenza,Influenza,,ICUadmissions,non-sentinel,count,66.0
FR,FR,France,2016-04-04,2016,14,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,140.0
FR,FR,France,2016-04-04,2016,14,Influenza,Influenza,,deaths,non-sentinel,count,20.0
FR,FR,France,2016-04-04,2016,14,Influenza,Influenza,,ICUadmissions,non-sentinel,count,140.0
FR,FR,France,2016-04-11,2016,15,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,66.0
FR,FR,France,2016-04-11,2016,15,Influenza,Influenza,,deaths,non-sentinel,count,2.0
FR,FR,France,2018-02-12,2018,7,RSV,RSV,RSV,tests,primary care sentinel,count,156.0
FR,FR,France,2019-01-21,2019,4,Influenza,Influenza,,ICUadmissions,non-sentinel,count,386.0
FR,FR,France,2020-05-25,2020,22,SARS-CoV-2,SARS-CoV-2,,deaths,non-sentinel,count,948.0
FR,FR,France,2020-05-25,2020,22,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,non-sentinel,count,2826.0
FR,FR,France,2020-05-25,2020,22,SARS-CoV-2,SARS-CoV-2,,hospitalinpatients,non-sentinel,count,24930.0
FR,FR,France,2020-05-18,2020,21,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,non-sentinel,count,478.0
FR,FR,France,2020-05-18,2020,21,SARS-CoV-2,SARS-CoV-2,,ICUinpatients,non-sentinel,count,3184.0
FR,FR,France,2020-06-01,2020,23,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,non-sentinel,count,1946.0
FR,FR,France,2020-06-01,2020,23,SARS-CoV-2,SARS-CoV-2,,hospitalinpatients,non-sentinel,count,20508.0
FR,FR,France,2020-05-25,2020,22,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,non-sentinel,count,424.0
FR,FR,France,2020-05-25,2020,22,SARS-CoV-2,SARS-CoV-2,,ICUinpatients,non-sentinel,count,2464.0
FR,FR,France,2020-05-18,2020,21,SARS-CoV-2,SARS-CoV-2,,deaths,non-sentinel,count,1132.0
FR,FR,France,2020-05-11,2020,20,SARS-CoV-2,SARS-CoV-2,,deaths,non-sentinel,count,1630.0
FR,FR,France,2020-05-11,2020,20,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,non-sentinel,count,5348.0
FR,FR,France,2020-05-11,2020,20,SARS-CoV-2,SARS-CoV-2,,hospitalinpatients,non-sentinel,count,36116.0
FR,FR,France,2020-05-04,2020,19,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,non-sentinel,count,998.0
FR,FR,France,2020-05-04,2020,19,SARS-CoV-2,SARS-CoV-2,,ICUinpatients,non-sentinel,count,5710.0
FR,FR,France,2020-05-11,2020,20,SARS-CoV-2,SARS-CoV-2,,ICUinpatients,non-sentinel,count,4260.0
FR,FR,France,2020-05-18,2020,21,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,non-sentinel,count,3532.0
FR,FR,France,2020-05-18,2020,21,SARS-CoV-2,SARS-CoV-2,,hospitalinpatients,non-sentinel,count,29920.0
FR,FR,France,2020-05-11,2020,20,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,non-sentinel,count,772.0
FR,FR,France,2020-06-01,2020,23,SARS-CoV-2,SARS-CoV-2,,deaths,non-sentinel,count,670.0
FR,FR,France,2020-03-09,2020,11,Influenza,Influenza,,ICUadmissions,non-sentinel,count,30.0
FR,FR,France,2020-03-16,2020,12,SARS-CoV-2,SARS-CoV-2,,hospitalinpatients,non-sentinel,count,16012.0
FR,FR,France,2020-03-16,2020,12,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,non-sentinel,count,15388.0
FR,FR,France,2020-03-16,2020,12,SARS-CoV-2,SARS-CoV-2,,deaths,non-sentinel,count,1340.0
FR,FR,France,2020-03-09,2020,11,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,30.0
FR,FR,France,2020-03-09,2020,11,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,non-sentinel,count,2320.0
FR,FR,France,2020-03-09,2020,11,SARS-CoV-2,SARS-CoV-2,,deaths,non-sentinel,count,86.0
FR,FR,France,2020-03-09,2020,11,SARS-CoV-2,SARS-CoV-2,,ICUinpatients,non-sentinel,count,658.0
FR,FR,France,2020-03-09,2020,11,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,non-sentinel,count,578.0
FR,FR,France,2020-06-08,2020,24,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,non-sentinel,count,1406.0
FR,FR,France,2020-06-08,2020,24,SARS-CoV-2,SARS-CoV-2,,hospitalinpatients,non-sentinel,count,17022.0
FR,FR,France,2020-06-01,2020,23,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,non-sentinel,count,272.0
FR,FR,France,2020-06-01,2020,23,SARS-CoV-2,SARS-CoV-2,,ICUinpatients,non-sentinel,count,1846.0
FR,FR,France,2020-06-08,2020,24,SARS-CoV-2,SARS-CoV-2,,deaths,non-sentinel,count,526.0
FR,FR,France,2020-06-08,2020,24,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,non-sentinel,count,218.0
FR,FR,France,2020-06-08,2020,24,SARS-CoV-2,SARS-CoV-2,,ICUinpatients,non-sentinel,count,1416.0
FR,FR,France,2020-04-13,2020,16,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,non-sentinel,count,3076.0
FR,FR,France,2020-04-20,2020,17,SARS-CoV-2,SARS-CoV-2,,hospitalinpatients,non-sentinel,count,57250.0
FR,FR,France,2020-04-20,2020,17,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,non-sentinel,count,15236.0
FR,FR,France,2020-04-20,2020,17,SARS-CoV-2,SARS-CoV-2,,deaths,non-sentinel,count,4202.0
FR,FR,France,2020-04-20,2020,17,SARS-CoV-2,SARS-CoV-2,,ICUinpatients,non-sentinel,count,9662.0
FR,FR,France,2020-04-13,2020,16,SARS-CoV-2,SARS-CoV-2,,ICUinpatients,non-sentinel,count,12198.0
FR,FR,France,2020-04-06,2020,15,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,non-sentinel,count,5070.0
FR,FR,France,2020-04-13,2020,16,SARS-CoV-2,SARS-CoV-2,,hospitalinpatients,non-sentinel,count,63602.0
FR,FR,France,2020-04-13,2020,16,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,non-sentinel,count,20472.0
FR,FR,France,2020-04-13,2020,16,SARS-CoV-2,SARS-CoV-2,,deaths,non-sentinel,count,5482.0
FR,FR,France,2020-04-20,2020,17,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,non-sentinel,count,2052.0
FR,FR,France,2020-04-27,2020,18,SARS-CoV-2,SARS-CoV-2,,ICUinpatients,non-sentinel,count,7464.0
FR,FR,France,2020-04-27,2020,18,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,non-sentinel,count,1316.0
FR,FR,France,2020-05-04,2020,19,SARS-CoV-2,SARS-CoV-2,,hospitalinpatients,non-sentinel,count,42674.0
FR,FR,France,2020-05-04,2020,19,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,non-sentinel,count,7272.0
FR,FR,France,2020-05-04,2020,19,SARS-CoV-2,SARS-CoV-2,,deaths,non-sentinel,count,2124.0
FR,FR,France,2020-04-27,2020,18,SARS-CoV-2,SARS-CoV-2,,hospitalinpatients,non-sentinel,count,49728.0
FR,FR,France,2020-04-27,2020,18,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,non-sentinel,count,9794.0
FR,FR,France,2020-04-27,2020,18,SARS-CoV-2,SARS-CoV-2,,deaths,non-sentinel,count,2816.0
FR,FR,France,2020-03-23,2020,13,SARS-CoV-2,SARS-CoV-2,,hospitalinpatients,non-sentinel,count,40852.0
FR,FR,France,2020-03-23,2020,13,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,non-sentinel,count,34004.0
FR,FR,France,2020-03-23,2020,13,SARS-CoV-2,SARS-CoV-2,,deaths,non-sentinel,count,4004.0
FR,FR,France,2020-03-23,2020,13,SARS-CoV-2,SARS-CoV-2,,ICUinpatients,non-sentinel,count,8810.0
FR,FR,France,2020-03-23,2020,13,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,non-sentinel,count,7492.0
FR,FR,France,2020-03-16,2020,12,Influenza,Influenza,,ICUadmissions,non-sentinel,count,4.0
FR,FR,France,2020-03-16,2020,12,SARS-CoV-2,SARS-CoV-2,,ICUinpatients,non-sentinel,count,3210.0
FR,FR,France,2020-03-16,2020,12,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,non-sentinel,count,3458.0
FR,FR,France,2020-03-16,2020,12,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,4.0
FR,FR,France,2020-03-30,2020,14,SARS-CoV-2,SARS-CoV-2,,hospitalinpatients,non-sentinel,count,62062.0
FR,FR,France,2020-04-06,2020,15,SARS-CoV-2,SARS-CoV-2,,hospitalinpatients,non-sentinel,count,66338.0
FR,FR,France,2020-04-06,2020,15,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,non-sentinel,count,32778.0
FR,FR,France,2020-03-30,2020,14,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,non-sentinel,count,7976.0
FR,FR,France,2020-04-06,2020,15,SARS-CoV-2,SARS-CoV-2,,deaths,non-sentinel,count,6696.0
FR,FR,France,2020-04-06,2020,15,SARS-CoV-2,SARS-CoV-2,,ICUinpatients,non-sentinel,count,14178.0
FR,FR,France,2020-03-30,2020,14,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,non-sentinel,count,39980.0
FR,FR,France,2020-03-30,2020,14,SARS-CoV-2,SARS-CoV-2,,deaths,non-sentinel,count,6574.0
FR,FR,France,2020-03-30,2020,14,SARS-CoV-2,SARS-CoV-2,,ICUinpatients,non-sentinel,count,13928.0
FR,FR,France,2019-11-11,2019,46,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,2.0
FR,FR,France,2019-11-11,2019,46,Influenza,Influenza,,ICUadmissions,non-sentinel,count,2.0
FR,FR,France,2019-11-25,2019,48,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,18.0
FR,FR,France,2019-11-25,2019,48,Influenza,Influenza,,deaths,non-sentinel,count,6.0
FR,FR,France,2019-11-25,2019,48,Influenza,Influenza,,ICUadmissions,non-sentinel,count,18.0
FR,FR,France,2019-11-04,2019,45,Influenza,Influenza,,ICUadmissions,non-sentinel,count,8.0
FR,FR,France,2019-12-02,2019,49,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,16.0
FR,FR,France,2019-12-02,2019,49,Influenza,Influenza,,deaths,non-sentinel,count,2.0
