geo_level,geo_code,geo_name,date_monday,tmin,tmax,tmean,year_iso,week_iso_num
FR,FR,France,2023-11-06,6.656577380952381,13.484419642857143,10.070416666666667,2023,45
FR,FR,France,2023-11-13,8.628511904761904,15.355773809523809,11.99205357142857,2023,46
FR,FR,France,2023-11-20,4.696324404761905,10.788035714285714,7.7421875,2023,47
FR,FR,France,2023-11-27,1.5059523809523812,7.733169642857143,4.619508928571428,2023,48
FR,FR,France,2023-12-04,3.707842261904762,10.591502976190476,7.149732142857143,2023,49
FR,FR,France,2023-12-11,5.80327380952381,10.842931547619047,8.323080357142857,2023,50
FR,FR,France,2023-12-18,5.186116071428572,10.761994047619048,7.9740327380952385,2023,51
FR,FR,France,2023-12-25,5.642633928571429,11.897931547619047,8.770446428571429,2023,52
FR,FR,France,2024-01-01,5.467291666666667,10.123883928571429,7.795550595238095,2024,1
FR,FR,France,2024-01-08,-1.8263740079365078,3.1404811507936508,0.6571354166666666,2024,2
FR,FR,France,2024-01-15,-0.6407589285714285,7.684553571428572,3.521875,2024,3
FR,FR,France,2024-01-22,5.350386904761905,13.021294642857143,9.185818452380952,2024,4
FR,FR,France,2024-01-29,5.043229166666666,12.222604166666665,8.632946428571428,2024,5
FR,FR,France,2024-02-05,7.069077380952382,11.995803571428572,9.532455357142856,2024,6
